file_path,filename,language,account,category,category_code,category_slug,theme,part,parts,rows,palette,background_hex,accent_hex,has_flag,post_at_local,post_date,post_time,post_index,caption,alt_text,hashtags,source_file
03_dari/dari_27-animals-birds_p1of2_world.png,dari_27-animals-birds_p1of2_world.png,Dari,speaksilq_dari,Animals & Birds,27,animals-birds,world,1,2,13,champagne,#F7E7D0,#835616,yes,2026-09-02 01:00,2026-09-02,01:00,33,"English vs Dari — Animals & Birds (part 1 of 2)
Animal = Haywan · Dog = Sag · Cat = Peshak
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Animals & Birds"", listing 13 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #AnimalsBirds,Updated Dari_Typography_Graphics_v2/077_animalsbirds_1.png
03_dari/dari_27-animals-birds_p2of2_world.png,dari_27-animals-birds_p2of2_world.png,Dari,speaksilq_dari,Animals & Birds,27,animals-birds,world,2,2,12,lilac,#EDD9F3,#661D7C,yes,2026-09-23 01:00,2026-09-23,01:00,75,"English vs Dari — Animals & Birds (part 2 of 2)
Snake = Mar · Mouse = Mush · Rabbit = Khargosh
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Animals & Birds"", listing 12 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #AnimalsBirds,Updated Dari_Typography_Graphics_v2/078_animalsbirds_2.png
03_dari/dari_28-emergencies-safety_p1of2_world.png,dari_28-emergencies-safety_p1of2_world.png,Dari,speaksilq_dari,Emergencies & Safety,28,emergencies-safety,world,1,2,13,champagne,#F7E7D0,#835616,yes,2026-09-12 01:00,2026-09-12,01:00,53,"English vs Dari — Emergencies & Safety (part 1 of 2)
Help! = Komak! · Danger = Khatar · Emergency = Halat-e izterari
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Emergencies & Safety"", listing 13 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #EmergenciesSafety,Updated Dari_Typography_Graphics_v2/072_emergenciessafety_1.png
03_dari/dari_28-emergencies-safety_p2of2_world.png,dari_28-emergencies-safety_p2of2_world.png,Dari,speaksilq_dari,Emergencies & Safety,28,emergencies-safety,world,2,2,12,peach,#FFE3C9,#994A00,yes,2026-09-30 13:00,2026-09-30,13:00,90,"English vs Dari — Emergencies & Safety (part 2 of 2)
Witness = Shahid · Lawyer = Wakil · Call the police = Polis ra khabar kunen
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Emergencies & Safety"", listing 12 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #EmergenciesSafety,Updated Dari_Typography_Graphics_v2/073_emergenciessafety_2.png
03_dari/dari_29-common-verbs_p1of5_learn.png,dari_29-common-verbs_p1of5_learn.png,Dari,speaksilq_dari,Common Verbs,29,common-verbs,learn,1,5,11,mint,#C8F0DE,#196B46,yes,2026-09-02 13:00,2026-09-02,13:00,34,"English vs Dari — Common Verbs (part 1 of 5)
To be = Budan · To do = Kardan · To go = Raftan
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Common Verbs"", listing 11 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #CommonVerbs,Updated Dari_Typography_Graphics_v2/019_commonverbs_1.png
03_dari/dari_29-common-verbs_p2of5_learn.png,dari_29-common-verbs_p2of5_learn.png,Dari,speaksilq_dari,Common Verbs,29,common-verbs,learn,2,5,11,periwinkle,#D9DDF7,#1B287E,yes,2026-09-30 01:00,2026-09-30,01:00,89,"English vs Dari — Common Verbs (part 2 of 5)
To see = Didan · To read / study = Khandan · To write = Neweshtan
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Common Verbs"", listing 11 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #CommonVerbs,Updated Dari_Typography_Graphics_v2/020_commonverbs_2.png
03_dari/dari_29-common-verbs_p3of5_learn.png,dari_29-common-verbs_p3of5_learn.png,Dari,speaksilq_dari,Common Verbs,29,common-verbs,learn,3,5,11,blush,#FFD9E1,#990020,yes,2026-08-27 01:00,2026-08-27,01:00,21,"English vs Dari — Common Verbs (part 3 of 5)
To buy = Kharidan · To sell = Forokhtan · To work = Kar kardan
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Common Verbs"", listing 11 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #CommonVerbs,Updated Dari_Typography_Graphics_v2/021_commonverbs_3.png
03_dari/dari_29-common-verbs_p4of5_learn.png,dari_29-common-verbs_p4of5_learn.png,Dari,speaksilq_dari,Common Verbs,29,common-verbs,learn,4,5,11,sage,#DCE7D5,#356317,yes,2026-09-21 01:00,2026-09-21,01:00,71,"English vs Dari — Common Verbs (part 4 of 5)
To finish = Khalas kardan · To help = Komak kardan · To wait = Entezar kashidan
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Common Verbs"", listing 11 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #CommonVerbs,Updated Dari_Typography_Graphics_v2/022_commonverbs_4.png
03_dari/dari_29-common-verbs_p5of5_learn.png,dari_29-common-verbs_p5of5_learn.png,Dari,speaksilq_dari,Common Verbs,29,common-verbs,learn,5,5,11,powder-blue,#D5E4F7,#184681,yes,2026-08-19 13:00,2026-08-19,13:00,6,"English vs Dari — Common Verbs (part 5 of 5)
To like = Pasand kardan · To bring = Awurdan · To send = Rawan kardan
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Common Verbs"", listing 11 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #CommonVerbs,Updated Dari_Typography_Graphics_v2/023_commonverbs_5.png
03_dari/dari_30-adjectives-opposites_p1of4_learn.png,dari_30-adjectives-opposites_p1of4_learn.png,Dari,speaksilq_dari,Adjectives & Opposites,30,adjectives-opposites,learn,1,4,12,seafoam,#C6EFE8,#196B5D,yes,2026-09-24 01:00,2026-09-24,01:00,77,"English vs Dari — Adjectives & Opposites (part 1 of 4)
Big = Kalan · Small = Khurd · Long = Deraz
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Adjectives & Opposites"", listing 12 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #AdjectivesOpposites,Updated Dari_Typography_Graphics_v2/027_adjectivesopposites_1.png
03_dari/dari_30-adjectives-opposites_p2of4_learn.png,dari_30-adjectives-opposites_p2of4_learn.png,Dari,speaksilq_dari,Adjectives & Opposites,30,adjectives-opposites,learn,2,4,11,orchid,#F7D9EE,#7E1B60,yes,2026-09-04 13:00,2026-09-04,13:00,38,"English vs Dari — Adjectives & Opposites (part 2 of 4)
Easy = Asan · Difficult = Moshkel · Fast = Tez
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Adjectives & Opposites"", listing 11 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #AdjectivesOpposites,Updated Dari_Typography_Graphics_v2/028_adjectivesopposites_2.png
03_dari/dari_30-adjectives-opposites_p3of4_learn.png,dari_30-adjectives-opposites_p3of4_learn.png,Dari,speaksilq_dari,Adjectives & Opposites,30,adjectives-opposites,learn,3,4,11,peach,#FFE3C9,#994A00,yes,2026-08-21 13:00,2026-08-21,13:00,10,"English vs Dari — Adjectives & Opposites (part 3 of 4)
Light (in weight) = Sabuk · Strong = qawi · Weak = Kamzor
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Adjectives & Opposites"", listing 11 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #AdjectivesOpposites,Updated Dari_Typography_Graphics_v2/029_adjectivesopposites_3.png
03_dari/dari_30-adjectives-opposites_p4of4_learn.png,dari_30-adjectives-opposites_p4of4_learn.png,Dari,speaksilq_dari,Adjectives & Opposites,30,adjectives-opposites,learn,4,4,11,lavender,#E1D8F5,#3B1D7C,yes,2026-09-11 13:00,2026-09-11,13:00,52,"English vs Dari — Adjectives & Opposites (part 4 of 4)
Expensive = Qimat · Cheap = Arzan · Delicious = Mazadar
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Adjectives & Opposites"", listing 11 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #AdjectivesOpposites,Updated Dari_Typography_Graphics_v2/030_adjectivesopposites_4.png
03_dari/dari_31-work-professions_p1of2_learn.png,dari_31-work-professions_p1of2_learn.png,Dari,speaksilq_dari,Work & Professions,31,work-professions,learn,1,2,13,blush,#FFD9E1,#990020,yes,2026-09-16 01:00,2026-09-16,01:00,61,"English vs Dari — Work & Professions (part 1 of 2)
Work / job = Kar · Profession = Kasb · Employee = Karmand
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Work & Professions"", listing 13 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #WorkProfessions,Updated Dari_Typography_Graphics_v2/079_workprofessions_1.png
03_dari/dari_31-work-professions_p2of2_learn.png,dari_31-work-professions_p2of2_learn.png,Dari,speaksilq_dari,Work & Professions,31,work-professions,learn,2,2,12,rose-quartz,#F7D6D0,#832716,yes,2026-09-27 13:00,2026-09-27,13:00,84,"English vs Dari — Work & Professions (part 2 of 2)
Carpenter = Najjar · Blacksmith = Ahangar · Labourer = Mazdur
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Work & Professions"", listing 12 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #WorkProfessions,Updated Dari_Typography_Graphics_v2/080_workprofessions_2.png
03_dari/dari_32-education-school_p1of2_learn.png,dari_32-education-school_p1of2_learn.png,Dari,speaksilq_dari,Education & School,32,education-school,learn,1,2,13,coral-mist,#FFDCCB,#993200,yes,2026-09-09 01:00,2026-09-09,01:00,47,"English vs Dari — Education & School (part 1 of 2)
Education = Ta'lim · Book = Kitab · Notebook = Kitabcha
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Education & School"", listing 13 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #EducationSchool,Updated Dari_Typography_Graphics_v2/081_educationschool_1.png
03_dari/dari_32-education-school_p2of2_learn.png,dari_32-education-school_p2of2_learn.png,Dari,speaksilq_dari,Education & School,32,education-school,learn,2,2,12,powder-blue,#D5E4F7,#184681,yes,2026-09-18 13:00,2026-09-18,13:00,66,"English vs Dari — Education & School (part 2 of 2)
Answer = Jawab · Language = Zaban-e goftari · Word = Kalima
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Education & School"", listing 12 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #EducationSchool,Updated Dari_Typography_Graphics_v2/082_educationschool_2.png
03_dari/dari_33-technology-communication_p1of2_learn.png,dari_33-technology-communication_p1of2_learn.png,Dari,speaksilq_dari,Technology & Communication,33,technology-communication,learn,1,2,13,pistachio,#E4F0C4,#556B19,yes,2026-08-29 01:00,2026-08-29,01:00,25,"English vs Dari — Technology & Communication (part 1 of 2)
Phone = Telefon · Mobile phone = Mobayl · Computer = Kampyutar
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Technology & Communication"", listing 13 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #TechnologyCommunication,Updated Dari_Typography_Graphics_v2/083_technologycommunication_1.png
03_dari/dari_33-technology-communication_p2of2_learn.png,dari_33-technology-communication_p2of2_learn.png,Dari,speaksilq_dari,Technology & Communication,33,technology-communication,learn,2,2,12,lemon-ice,#F4F1C4,#676213,yes,2026-09-06 13:00,2026-09-06,13:00,42,"English vs Dari — Technology & Communication (part 2 of 2)
Video = Widyo · Application = Aplikeyshan · Website = Waybsayt
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Technology & Communication"", listing 12 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #TechnologyCommunication,Updated Dari_Typography_Graphics_v2/084_technologycommunication_2.png
03_dari/dari_34-sports-leisure_p1of2_learn.png,dari_34-sports-leisure_p1of2_learn.png,Dari,speaksilq_dari,Sports & Leisure,34,sports-leisure,learn,1,2,10,lemon-ice,#F4F1C4,#676213,yes,2026-08-17 13:00,2026-08-17,13:00,2,"English vs Dari — Sports & Leisure (part 1 of 2)
Game / sport = Bazi · Football = Futbal · Cricket = Kriket
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Sports & Leisure"", listing 10 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #SportsLeisure,Updated Dari_Typography_Graphics_v2/085_sportsleisure_1.png
03_dari/dari_34-sports-leisure_p2of2_learn.png,dari_34-sports-leisure_p2of2_learn.png,Dari,speaksilq_dari,Sports & Leisure,34,sports-leisure,learn,2,2,10,lilac,#EDD9F3,#661D7C,yes,2026-08-24 01:00,2026-08-24,01:00,15,"English vs Dari — Sports & Leisure (part 2 of 2)
Victory = Piruzi · Defeat = Shikast · Swimming = Aabbazi
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Sports & Leisure"", listing 10 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #SportsLeisure,Updated Dari_Typography_Graphics_v2/086_sportsleisure_2.png
03_dari/dari_35-religion-culture_p1of2_learn.png,dari_35-religion-culture_p1of2_learn.png,Dari,speaksilq_dari,Religion & Culture,35,religion-culture,learn,1,2,10,periwinkle,#D9DDF7,#1B287E,yes,2026-08-31 01:00,2026-08-31,01:00,29,"English vs Dari — Religion & Culture (part 1 of 2)
Religion = Din · God = Khuda · Prayer (salah) = Namaz
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Religion & Culture"", listing 10 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #ReligionCulture,Updated Dari_Typography_Graphics_v2/087_religionculture_1.png
03_dari/dari_35-religion-culture_p2of2_learn.png,dari_35-religion-culture_p2of2_learn.png,Dari,speaksilq_dari,Religion & Culture,35,religion-culture,learn,2,2,10,sand,#EEE4D4,#7C571D,yes,2026-09-13 13:00,2026-09-13,13:00,56,"English vs Dari — Religion & Culture (part 2 of 2)
Blessing = Barakat · Sin = Gunah · Good deed = Sawab
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Religion & Culture"", listing 10 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #ReligionCulture,Updated Dari_Typography_Graphics_v2/088_religionculture_2.png
04_urdu/urdu_01-greetings-courtesy_p1of3_social.png,urdu_01-greetings-courtesy_p1of3_social.png,Urdu,speaksilq_urdu,Greetings & Courtesy,01,greetings-courtesy,social,1,3,12,lilac,#EDD9F3,#661D7C,yes,2026-09-03 01:00,2026-09-03,01:00,35,"English vs Urdu — Greetings & Courtesy (part 1 of 3)
Peace be upon you (hello) = Assalam-o-Alaikum · And peace be upon you (reply) = Wa Alaikum Assalam · Hello / Hi = Salam
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Greetings & Courtesy"", listing 12 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #GreetingsCourtesy,Updated urdu_graphics_full_set/001_Greetings_and_Courtesy_p1.png
04_urdu/urdu_01-greetings-courtesy_p2of3_social.png,urdu_01-greetings-courtesy_p2of3_social.png,Urdu,speaksilq_urdu,Greetings & Courtesy,01,greetings-courtesy,social,2,3,12,lavender,#E1D8F5,#3B1D7C,yes,2026-09-11 13:00,2026-09-11,13:00,52,"English vs Urdu — Greetings & Courtesy (part 2 of 3)
Thank you very much = Bohot shukriya · You're welcome = Koi baat nahin · Please (kindly) = Barah-e-karam
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Greetings & Courtesy"", listing 12 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #GreetingsCourtesy,Updated urdu_graphics_full_set/002_Greetings_and_Courtesy_p2.png
04_urdu/urdu_01-greetings-courtesy_p3of3_social.png,urdu_01-greetings-courtesy_p3of3_social.png,Urdu,speaksilq_urdu,Greetings & Courtesy,01,greetings-courtesy,social,3,3,11,champagne,#F7E7D0,#835616,yes,2026-08-23 01:00,2026-08-23,01:00,13,"English vs Urdu — Greetings & Courtesy (part 3 of 3)
Happy birthday = Salgirah mubarak · Best wishes = Nek tamannayen · Nice to meet you = Aap se mil kar khushi hui
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Greetings & Courtesy"", listing 11 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #GreetingsCourtesy,Updated urdu_graphics_full_set/003_Greetings_and_Courtesy_p3.png
04_urdu/urdu_02-everyday-phrases_p1of3_social.png,urdu_02-everyday-phrases_p1of3_social.png,Urdu,speaksilq_urdu,Everyday Phrases,02,everyday-phrases,social,1,3,14,sage,#DCE7D5,#356317,yes,2026-09-01 01:00,2026-09-01,01:00,31,"English vs Urdu — Everyday Phrases (part 1 of 3)
How is everything? = Sab kaisa chal raha hai? · Everything is fine = Sab theek hai · Long time no see = Bohot arse baad mile
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Everyday Phrases"", listing 14 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #EverydayPhrases,Updated urdu_graphics_full_set/074_Everyday_Phrases_p1.png
04_urdu/urdu_02-everyday-phrases_p2of3_social.png,urdu_02-everyday-phrases_p2of3_social.png,Urdu,speaksilq_urdu,Everyday Phrases,02,everyday-phrases,social,2,3,13,sage,#DCE7D5,#356317,yes,2026-09-21 01:00,2026-09-21,01:00,71,"English vs Urdu — Everyday Phrases (part 2 of 3)
Write it down, please = Likh dijiye · No problem = Koi masla nahin · Just a moment = Ek minute
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Everyday Phrases"", listing 13 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #EverydayPhrases,Updated urdu_graphics_full_set/075_Everyday_Phrases_p2.png
04_urdu/urdu_02-everyday-phrases_p3of3_social.png,urdu_02-everyday-phrases_p3of3_social.png,Urdu,speaksilq_urdu,Everyday Phrases,02,everyday-phrases,social,3,3,13,sand,#EEE4D4,#7C571D,yes,2026-09-13 13:00,2026-09-13,13:00,56,"English vs Urdu — Everyday Phrases (part 3 of 3)
That is true = Yeh sach hai · I don't know = Mujhe nahin pata · Let me think = Mujhe sochne dijiye
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Everyday Phrases"", listing 13 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #EverydayPhrases,Updated urdu_graphics_full_set/076_Everyday_Phrases_p3.png
04_urdu/urdu_03-question-words_p1of2_social.png,urdu_03-question-words_p1of2_social.png,Urdu,speaksilq_urdu,Question Words & Connectors,03,question-words,social,1,2,15,aqua-mist,#CDECF2,#1B6574,yes,2026-09-15 13:00,2026-09-15,13:00,60,"English vs Urdu — Question Words & Connectors (part 1 of 2)
What = Kya · Who = Kaun · Where = Kahan
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Question Words & Connectors"", listing 15 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #QuestionWords,Updated urdu_graphics_full_set/014_Question_Words_and_Connectors_p1.png
04_urdu/urdu_03-question-words_p2of2_social.png,urdu_03-question-words_p2of2_social.png,Urdu,speaksilq_urdu,Question Words & Connectors,03,question-words,social,2,2,15,sky,#CFE6F7,#165583,yes,2026-08-18 01:00,2026-08-18,01:00,3,"English vs Urdu — Question Words & Connectors (part 2 of 2)
Then / again = Phir · Also / too = Bhi · Only = Sirf
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Question Words & Connectors"", listing 15 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #QuestionWords,Updated urdu_graphics_full_set/015_Question_Words_and_Connectors_p2.png
04_urdu/urdu_04-people-pronouns_p1of2_social.png,urdu_04-people-pronouns_p1of2_social.png,Urdu,speaksilq_urdu,People & Pronouns,04,people-pronouns,social,1,2,15,lemon-ice,#F4F1C4,#676213,yes,2026-09-06 13:00,2026-09-06,13:00,42,"English vs Urdu — People & Pronouns (part 1 of 2)
I = Main · You (formal / plural) = Aap · You (informal) = Tum
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""People & Pronouns"", listing 15 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #PeoplePronouns,Updated urdu_graphics_full_set/012_People_and_Pronouns_p1.png
04_urdu/urdu_04-people-pronouns_p2of2_social.png,urdu_04-people-pronouns_p2of2_social.png,Urdu,speaksilq_urdu,People & Pronouns,04,people-pronouns,social,2,2,15,orchid,#F7D9EE,#7E1B60,yes,2026-08-25 13:00,2026-08-25,13:00,18,"English vs Urdu — People & Pronouns (part 2 of 2)
Old man = Boorha · Old woman = Boorhi · Stranger = Ajnabi
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""People & Pronouns"", listing 15 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #PeoplePronouns,Updated urdu_graphics_full_set/013_People_and_Pronouns_p2.png
04_urdu/urdu_07-time-frequency_p1of3_time.png,urdu_07-time-frequency_p1of3_time.png,Urdu,speaksilq_urdu,Time & Frequency,07,time-frequency,time,1,3,12,blush,#FFD9E1,#990020,yes,2026-08-27 01:00,2026-08-27,01:00,21,"English vs Urdu — Time & Frequency (part 1 of 3)
Time = Waqt · Hour = Ghanta · Minute = Minute
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Time & Frequency"", listing 12 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #TimeFrequency,Updated urdu_graphics_full_set/004_Time_and_Frequency_p1.png
04_urdu/urdu_07-time-frequency_p2of3_time.png,urdu_07-time-frequency_p2of3_time.png,Urdu,speaksilq_urdu,Time & Frequency,07,time-frequency,time,2,3,12,mint,#C8F0DE,#196B46,yes,2026-09-02 13:00,2026-09-02,13:00,34,"English vs Urdu — Time & Frequency (part 2 of 3)
Yesterday = Guzra kal · Day after tomorrow = Parson · Now = Abhi
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Time & Frequency"", listing 12 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #TimeFrequency,Updated urdu_graphics_full_set/005_Time_and_Frequency_p2.png
04_urdu/urdu_07-time-frequency_p3of3_time.png,urdu_07-time-frequency_p3of3_time.png,Urdu,speaksilq_urdu,Time & Frequency,07,time-frequency,time,3,3,11,lemon-ice,#F4F1C4,#676213,yes,2026-09-16 13:00,2026-09-16,13:00,62,"English vs Urdu — Time & Frequency (part 3 of 3)
Month = Maheena · Year = Saal · Century = Sadi
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Time & Frequency"", listing 11 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #TimeFrequency,Updated urdu_graphics_full_set/006_Time_and_Frequency_p3.png
04_urdu/urdu_08-days-months-seasons_p1of2_time.png,urdu_08-days-months-seasons_p1of2_time.png,Urdu,speaksilq_urdu,"Days, Months & Seasons",08,days-months-seasons,time,1,2,15,orchid,#F7D9EE,#7E1B60,yes,2026-09-04 13:00,2026-09-04,13:00,38,"English vs Urdu — Days, Months & Seasons (part 1 of 2)
Monday = Peer · Tuesday = Mangal · Wednesday = Budh
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Days, Months & Seasons"", listing 15 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #DaysMonthsSeasons,Updated urdu_graphics_full_set/007_Days_Months_and_Seasons_p1.png
04_urdu/urdu_08-days-months-seasons_p2of2_time.png,urdu_08-days-months-seasons_p2of2_time.png,Urdu,speaksilq_urdu,"Days, Months & Seasons",08,days-months-seasons,time,2,2,15,powder-blue,#D5E4F7,#184681,yes,2026-08-29 13:00,2026-08-29,13:00,26,"English vs Urdu — Days, Months & Seasons (part 2 of 2)
September = Sitambar · October = Aktoobar · November = Navambar
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Days, Months & Seasons"", listing 15 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #DaysMonthsSeasons,Updated urdu_graphics_full_set/008_Days_Months_and_Seasons_p2.png
04_urdu/urdu_09-daily-routine_p1of3_time.png,urdu_09-daily-routine_p1of3_time.png,Urdu,speaksilq_urdu,Daily Routine & Habits,09,daily-routine,time,1,3,12,champagne,#F7E7D0,#835616,yes,2026-09-22 01:00,2026-09-22,01:00,73,"English vs Urdu — Daily Routine & Habits (part 1 of 3)
Daily routine = Rozmarra ke kaam · To get up = Uthna · To wash the face = Moonh dhona
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Daily Routine & Habits"", listing 12 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #DailyRoutine,Updated urdu_graphics_full_set/020_Daily_Routine_and_Habits_p1.png
